Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,98.20,6.86,5.50,5.48
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,104.07,6.84,4.90,5.84
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,108.38,6.82,4.30,6.11
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,110.80,7.05,4.91,6.29
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,113.22,7.11,5.41,6.46
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,118.88,7.26,5.99,6.82
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,126.10,7.32,6.50,7.27
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,131.01,7.38,7.01,7.59
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,129.79,7.45,7.53,7.56
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,129.93,7.47,7.99,7.60
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,136.44,7.62,8.60,8.02
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,139.99,7.69,9.12,8.27
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,142.23,7.71,9.57,8.43
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,134.36,7.72,10.03,8.00
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,133.26,7.74,10.47,7.96
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,135.88,7.81,10.90,8.15
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,141.69,7.84,11.27,8.53
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,143.98,7.86,11.64,8.70
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,138.12,7.84,11.94,8.37
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,131.59,7.87,12.31,8.00
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,125.84,7.85,12.60,7.67
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,120.20,7.78,12.81,7.35
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,121.50,7.85,13.25,7.44
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,121.54,7.83,13.53,7.46
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,119.06,7.81,13.81,7.32
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,122.62,7.83,14.17,7.55
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,126.77,7.86,14.53,7.81
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,130.92,7.88,14.47,8.07
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,132.28,7.95,14.49,8.16
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,130.50,8.03,14.51,8.06
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,128.25,8.10,14.53,7.92
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,127.80,8.12,14.47,7.90
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,130.21,8.15,14.41,8.05
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,135.45,8.13,14.26,8.38
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,140.92,8.20,14.28,8.72
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,138.75,8.18,14.14,8.58
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,136.15,8.15,13.99,8.42
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,143.76,8.18,13.93,8.89
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,150.64,8.15,13.79,9.31
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,156.87,8.22,14.18,9.69
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,159.12,8.33,14.66,9.83
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,154.05,8.34,14.97,9.52
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,153.30,8.45,15.46,9.48
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,157.31,8.46,15.76,9.73
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,158.30,8.43,15.98,9.80
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,160.86,8.39,16.19,9.96
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,163.03,8.45,16.56,10.11
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,166.80,8.51,16.96,10.36
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,172.30,8.57,17.35,10.72
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,174.71,8.49,17.43,10.89
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,178.55,8.60,17.91,11.15
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,181.27,8.71,17.90,11.34
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,181.56,8.81,17.88,11.39
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,170.18,8.97,17.98,10.71
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,164.50,9.03,17.87,10.40
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,166.58,9.19,17.96,10.58
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,175.49,9.35,18.04,11.20
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,184.97,9.56,18.23,11.87
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,193.41,9.73,18.32,12.49
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,195.23,9.78,18.20,12.69
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,189.75,9.84,18.10,12.43
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,191.14,9.89,17.98,12.62
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,195.49,10.00,17.97,13.01
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,196.41,10.21,18.01,13.19
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,201.37,10.37,17.96,13.63
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,205.64,10.53,17.91,14.03
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,210.69,10.63,17.75,14.49
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,216.70,10.66,17.48,15.00
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,217.00,10.64,17.12,15.12
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,225.66,10.92,17.26,15.82
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,239.05,11.08,17.19,16.86
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,251.16,11.12,16.95,17.82
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,245.89,11.15,16.69,17.54
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,252.94,11.32,16.62,18.13
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,258.87,11.42,16.46,18.65
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,259.91,11.52,16.80,18.81
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,259.80,11.75,17.33,18.87
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,273.75,11.85,17.66,19.94
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,291.00,11.95,18.00,21.26
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,298.26,11.98,18.22,21.83
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,285.30,12.15,18.68,20.91
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,287.40,12.25,19.02,21.08
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,296.70,12.35,19.35,21.76
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,313.88,12.31,19.45,23.00
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,322.12,12.48,19.91,23.58
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,343.89,12.58,20.24,25.12
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,347.25,12.75,20.70,25.30
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,372.90,12.90,20.99,27.08
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,374.85,13.05,21.27,27.13
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,383.69,13.28,21.70,27.68
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,383.69,13.51,22.11,27.57
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,387.16,13.58,22.27,27.70
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,392.25,13.65,22.43,27.94
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,422.26,13.64,22.45,29.93
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,446.28,13.79,22.73,31.48
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,464.07,13.94,23.01,32.56
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,415.00,14.09,23.31,28.96
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,305.13,14.23,23.59,21.17
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,319.13,14.47,24.01,22.01
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,325.65,14.56,23.36,22.31
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,348.09,14.66,22.68,23.70
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,363.35,14.76,22.01,24.59
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,384.15,14.69,21.08,25.84
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,363.35,14.79,20.38,24.31
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,328.56,14.89,19.70,21.87
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,325.42,15.08,19.11,21.55
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,323.19,15.18,18.39,21.30
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,321.09,15.10,17.46,21.07
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,278.57,15.21,16.74,18.21
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,259.94,15.31,16.00,16.94
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,247.10,15.61,15.45,16.06
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,257.79,15.59,15.16,16.71
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,281.01,15.57,14.87,18.16
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,288.23,15.46,14.47,18.58
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,262.46,15.34,14.07,16.87
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,240.24,15.31,13.75,15.40
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,235.61,15.29,13.42,15.06
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,243.42,15.06,12.91,15.52
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,236.12,14.83,12.40,15.01
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,202.29,14.71,11.97,12.82
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,176.45,14.58,11.53,11.15
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,181.29,14.54,11.17,11.42
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,148.28,14.41,10.72,9.31
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,148.88,14.23,10.64,9.31
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,149.72,13.95,10.49,9.34
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,151.34,13.56,10.26,9.41
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,115.89,13.16,10.03,7.19
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,103.16,12.86,9.86,6.39
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,89.96,12.45,9.62,5.57
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,94.49,11.94,9.30,5.84
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,143.07,11.53,9.06,8.83
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,158.11,11.10,8.81,9.76
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,137.31,10.67,8.55,8.48
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,136.99,10.23,8.29,8.46
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,133.54,9.79,8.03,8.26
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,140.98,9.84,8.20,8.73
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,126.23,9.90,8.38,7.83
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,126.83,9.87,8.50,7.87
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,140.26,9.77,8.55,8.72
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,180.57,9.67,8.60,11.25
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,209.85,9.49,8.58,13.10
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,219.89,9.10,8.37,13.75
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,207.34,8.94,8.36,13.00
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,205.59,8.84,8.40,12.92
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,185.57,8.74,8.45,11.70
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,190.04,8.65,8.50,12.01
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,193.74,8.55,8.55,12.28
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,204.81,8.57,8.63,13.03
1934.02,11.32,0.44,0.45,13.30,1934.12,3.09,218.31,8.52,8.65,13.93
1934.03,10.74,0.44,0.45,13.30,1934.21,3.07,207.13,8.53,8.73,13.25
1934.04,10.92,0.44,0.46,13.30,1934.29,3.04,210.60,8.55,8.81,13.52
1934.05,9.81,0.44,0.46,13.30,1934.37,3.01,189.19,8.57,8.89,12.18
1934.06,9.94,0.45,0.47,13.40,1934.46,2.98,190.27,8.52,8.90,12.29
1934.07,9.47,0.45,0.47,13.40,1934.54,2.96,181.27,8.53,8.98,11.74
1934.08,9.10,0.45,0.47,13.40,1934.62,2.93,174.19,8.55,9.06,11.32
1934.09,8.88,0.45,0.48,13.60,1934.71,2.90,167.48,8.44,9.01,10.91
1934.1,8.95,0.45,0.48,13.50,1934.79,2.87,170.05,8.52,9.15,11.11
1934.11,9.20,0.45,0.49,13.50,1934.87,2.85,174.80,8.53,9.23,11.45
1934.12,9.26,0.45,0.49,13.40,1934.96,2.82,177.25,8.61,9.38,11.64
1935.01,9.26,0.45,0.57,13.60,1935.04,2.79,174.65,8.49,10.75,11.50
1935.02,8.98,0.45,0.65,13.70,1935.12,2.78,168.13,8.43,12.17,11.09
1935.03,8.41,0.45,0.73,13.70,1935.21,2.77,157.46,8.43,13.67,10.40
1935.04,9.04,0.45,0.76,13.80,1935.29,2.76,168.03,8.30,14.06,11.10
1935.05,9.75,0.44,0.78,13.80,1935.37,2.74,181.22,8.24,14.56,11.99
1935.06,10.12,0.44,0.81,13.70,1935.46,2.73,189.47,8.24,15.17,12.54
1935.07,10.65,0.44,0.79,13.70,1935.54,2.72,199.40,8.24,14.85,13.20
1935.08,11.37,0.44,0.78,13.70,1935.62,2.71,212.88,8.24,14.54,14.11
1935.09,11.61,0.44,0.76,13.70,1935.71,2.70,217.37,8.24,14.23,14.42
1935.1,11.92,0.45,0.76,13.70,1935.79,2.69,223.17,8.43,14.23,14.83
1935.11,13.04,0.46,0.76,13.80,1935.87,2.67,242.37,8.55,14.13,16.13
1935.12,13.04,0.47,0.76,13.80,1935.96,2.66,242.37,8.74,14.13,16.16
1936.01,13.76,0.48,0.77,13.80,1936.04,2.65,255.76,8.92,14.31,17.09
1936.02,14.55,0.49,0.78,13.80,1936.12,2.65,270.44,9.11,14.50,18.10
1936.03,14.86,0.50,0.79,13.70,1936.21,2.66,278.22,9.36,14.79,18.66
1936.04,14.88,0.52,0.82,13.70,1936.29,2.66,278.59,9.67,15.35,18.72
1936.05,14.09,0.53,0.85,13.70,1936.37,2.66,263.80,9.99,15.91,17.75
1936.06,14.69,0.55,0.88,13.80,1936.46,2.66,273.04,10.22,16.36,18.39
1936.07,15.56,0.57,0.90,13.90,1936.54,2.67,287.13,10.52,16.61,19.36
1936.08,15.87,0.59,0.92,14.00,1936.62,2.67,290.76,10.81,16.86,19.62
1936.09,16.05,0.61,0.94,14.00,1936.71,2.67,294.06,11.18,17.22,19.86
1936.1,16.89,0.65,0.97,14.00,1936.79,2.67,309.45,11.85,17.71,20.91
1936.11,17.36,0.68,0.99,14.00,1936.87,2.68,318.06,12.52,18.20,21.50
1936.12,17.06,0.72,1.02,14.00,1936.96,2.68,312.56,13.19,18.69,21.13
1937.01,17.59,0.73,1.05,14.10,1937.04,2.68,319.99,13.28,19.10,21.62
1937.02,18.11,0.74,1.08,14.10,1937.12,2.67,329.45,13.46,19.65,22.24
1937.03,18.09,0.75,1.11,14.20,1937.21,2.66,326.77,13.55,20.05,22.04
1937.04,17.01,0.78,1.13,14.30,1937.29,2.65,305.11,13.99,20.27,20.56
1937.05,16.25,0.81,1.15,14.40,1937.37,2.64,289.45,14.43,20.48,19.47
1937.06,15.64,0.84,1.17,14.40,1937.46,2.63,278.59,14.96,20.84,18.71
1937.07,16.57,0.82,1.19,14.50,1937.54,2.62,293.12,14.45,20.99,19.65
1937.08,16.74,0.79,1.20,14.50,1937.62,2.61,296.12,14.03,21.29,19.81
1937.09,14.37,0.77,1.22,14.60,1937.71,2.60,252.46,13.53,21.43,16.85
1937.1,12.28,0.78,1.19,14.60,1937.79,2.59,215.74,13.70,20.91,14.36
1937.11,11.20,0.79,1.16,14.50,1937.87,2.58,198.12,13.97,20.52,13.16
1937.12,11.02,0.80,1.13,14.40,1937.96,2.57,196.29,14.25,20.13,13.01
1938.01,11.31,0.79,1.08,14.20,1938.04,2.56,204.30,14.33,19.45,13.51
1938.02,11.04,0.79,1.02,14.10,1938.12,2.54,200.83,14.31,18.62,13.26
1938.03,10.31,0.78,0.97,14.10,1938.21,2.53,187.55,14.19,17.65,12.38
1938.04,9.89,0.77,0.90,14.20,1938.29,2.51,178.65,13.85,16.32,11.79
1938.05,9.98,0.75,0.84,14.10,1938.37,2.49,181.55,13.70,15.22,11.99
1938.06,10.21,0.74,0.77,14.10,1938.46,2.48,185.74,13.46,14.01,12.29
1938.07,12.24,0.71,0.72,14.10,1938.54,2.46,222.66,12.98,13.10,14.77
1938.08,12.31,0.69,0.67,14.10,1938.62,2.44,223.94,12.49,12.19,14.90
1938.09,11.75,0.66,0.62,14.10,1938.71,2.43,213.75,12.01,11.28,14.28
1938.1,13.06,0.61,0.63,14.00,1938.79,2.41,239.28,11.18,11.48,16.06
1938.11,13.07,0.56,0.63,14.00,1938.87,2.39,239.46,10.26,11.60,16.15
1938.12,12.69,0.51,0.64,14.00,1938.96,2.38,232.50,9.34,11.73,15.76
1939.01,12.50,0.51,0.66,14.00,1939.04,2.36,229.02,9.40,12.15,15.60
1939.02,12.40,0.52,0.69,13.90,1939.12,2.35,228.82,9.53,12.67,15.66
1939.03,12.39,0.52,0.71,13.90,1939.21,2.34,228.64,9.60,13.10,15.73
1939.04,10.83,0.52,0.73,13.80,1939.29,2.32,201.30,9.73,13.51,13.92
1939.05,11.23,0.53,0.74,13.80,1939.37,2.31,208.73,9.79,13.82,14.50
1939.06,11.43,0.53,0.76,13.80,1939.46,2.30,212.45,9.85,14.13,14.83
1939.07,11.71,0.54,0.78,13.80,1939.54,2.29,217.65,10.04,14.44,15.27
1939.08,11.54,0.55,0.79,13.80,1939.62,2.27,214.49,10.22,14.75,15.12
1939.09,12.77,0.56,0.81,14.10,1939.71,2.26,232.31,10.19,14.74,16.45
1939.1,12.90,0.58,0.84,14.00,1939.79,2.25,236.35,10.63,15.39,16.82
1939.11,12.67,0.60,0.87,14.00,1939.87,2.24,232.13,10.99,15.94,16.60
1939.12,12.37,0.62,0.90,14.00,1939.96,2.22,226.64,11.36,16.49,16.28
1940.01,12.30,0.62,0.93,13.90,1940.04,2.21,226.97,11.50,17.16,16.38
1940.02,12.22,0.63,0.96,14.00,1940.12,2.19,223.89,11.48,17.59,16.22
1940.03,12.15,0.63,0.99,14.00,1940.21,2.17,222.61,11.54,18.14,16.17
1940.04,12.27,0.64,1.01,14.00,1940.29,2.15,224.80,11.66,18.44,16.37
1940.05,10.58,0.64,1.02,14.00,1940.37,2.12,193.84,11.79,18.75,14.14
1940.06,9.67,0.65,1.04,14.10,1940.46,2.10,175.91,11.82,18.92,12.84
1940.07,9.99,0.66,1.05,14.00,1940.54,2.08,183.03,12.03,19.30,13.37
1940.08,10.20,0.66,1.07,14.00,1940.62,2.06,186.88,12.15,19.54,13.65
1940.09,10.63,0.67,1.08,14.00,1940.71,2.04,194.76,12.28,19.79,14.21
1940.1,10.73,0.67,1.07,14.00,1940.79,2.02,196.59,12.28,19.60,14.33
1940.11,10.98,0.67,1.06,14.00,1940.87,1.99,201.17,12.28,19.42,14.64
1940.12,10.53,0.67,1.05,14.10,1940.96,1.97,191.56,12.19,19.10,13.91
1941.01,10.55,0.67,1.05,14.10,1941.04,1.95,191.92,12.25,19.16,13.90
1941.02,9.89,0.68,1.06,14.10,1941.12,1.99,179.91,12.31,19.22,13.00
1941.03,9.95,0.68,1.06,14.20,1941.21,2.04,179.73,12.28,19.15,12.96
1941.04,9.64,0.68,1.07,14.30,1941.29,2.08,172.91,12.26,19.19,12.43
1941.05,9.43,0.69,1.08,14.40,1941.37,2.12,167.97,12.23,19.24,12.04
1941.06,9.76,0.69,1.09,14.70,1941.46,2.16,170.30,12.04,19.02,12.16
1941.07,10.26,0.69,1.12,14.70,1941.54,2.21,179.03,12.10,19.60,12.74
1941.08,10.21,0.70,1.16,14.90,1941.62,2.25,175.76,11.99,19.91,12.46
1941.09,10.24,0.70,1.19,15.10,1941.71,2.29,173.94,11.89,20.21,12.28
1941.1,9.83,0.70,1.18,15.30,1941.79,2.33,164.80,11.79,19.78,11.58
1941.11,9.37,0.71,1.17,15.40,1941.87,2.38,156.07,11.77,19.49,10.91
1941.12,8.76,0.71,1.16,15.50,1941.96,2.42,144.96,11.75,19.20,10.09
1942.01,8.93,0.70,1.12,15.70,1942.04,2.46,145.89,11.49,18.30,10.10
1942.02,8.65,0.70,1.08,15.80,1942.12,2.46,140.43,11.31,17.53,9.68
1942.03,8.18,0.69,1.04,16.00,1942.21,2.46,131.14,11.06,16.67,9.00
1942.04,7.84,0.68,1.02,16.10,1942.29,2.46,124.90,10.83,16.25,8.54
1942.05,7.93,0.67,1.00,16.30,1942.37,2.46,124.79,10.54,15.74,8.51
1942.06,8.33,0.66,0.98,16.30,1942.46,2.46,131.08,10.39,15.42,8.91
1942.07,8.64,0.65,0.97,16.40,1942.54,2.47,135.13,10.11,15.12,9.15
1942.08,8.59,0.63,0.95,16.50,1942.62,2.47,133.54,9.85,14.82,9.01
1942.09,8.68,0.62,0.94,16.50,1942.71,2.47,134.93,9.64,14.61,9.08
1942.1,9.32,0.61,0.97,16.70,1942.79,2.47,143.15,9.37,14.90,9.60
1942.11,9.47,0.60,1.00,16.80,1942.87,2.47,144.59,9.16,15.27,9.66
1942.12,9.52,0.59,1.03,16.90,1942.96,2.47,144.49,8.95,15.63,9.62
1943.01,10.09,0.59,1.04,16.90,1943.04,2.47,153.14,8.95,15.84,10.15
1943.02,10.69,0.59,1.06,16.90,1943.12,2.47,162.25,8.95,16.04,10.71
1943.03,11.07,0.59,1.07,17.20,1943.21,2.47,165.08,8.80,15.96,10.85
1943.04,11.44,0.59,1.08,17.40,1943.29,2.47,168.64,8.70,15.92,11.04
1943.05,11.89,0.59,1.09,17.50,1943.37,2.47,174.27,8.65,15.98,11.36
1943.06,12.10,0.59,1.10,17.50,1943.46,2.47,177.35,8.65,16.12,11.52
1943.07,12.35,0.59,1.09,17.40,1943.54,2.48,182.06,8.75,16.12,11.77
1943.08,11.74,0.60,1.09,17.30,1943.62,2.48,174.06,8.85,16.11,11.21
1943.09,11.99,0.60,1.08,17.40,1943.71,2.48,176.75,8.84,15.92,11.34
1943.1,11.88,0.60,1.03,17.40,1943.79,2.48,175.13,8.89,15.23,11.19
1943.11,11.33,0.61,0.99,17.40,1943.87,2.48,167.02,8.94,14.54,10.63
1943.12,11.48,0.61,0.94,17.40,1943.96,2.48,169.23,8.99,13.86,10.74
1944.01,11.85,0.61,0.94,17.40,1944.04,2.48,174.69,9.04,13.81,11.05
1944.02,11.77,0.62,0.93,17.40,1944.12,2.47,173.51,9.09,13.76,10.95
1944.03,12.10,0.62,0.93,17.40,1944.21,2.46,178.37,9.14,13.71,11.22
1944.04,11.89,0.62,0.93,17.50,1944.29,2.45,174.27,9.14,13.58,10.94
1944.05,12.10,0.63,0.92,17.50,1944.37,2.44,177.35,9.19,13.53,11.10
1944.06,12.67,0.63,0.92,17.60,1944.46,2.43,184.65,9.18,13.41,11.53
1944.07,13.00,0.63,0.91,17.70,1944.54,2.43,188.39,9.18,13.24,11.74
1944.08,12.81,0.64,0.91,17.70,1944.62,2.42,185.64,9.23,13.14,11.54
1944.09,12.60,0.64,0.90,17.70,1944.71,2.41,182.59,9.27,13.04,11.33
1944.1,12.91,0.64,0.91,17.70,1944.79,2.40,187.09,9.27,13.19,11.58
1944.11,12.82,0.64,0.92,17.70,1944.87,2.39,185.78,9.27,13.33,11.48
1944.12,13.10,0.64,0.93,17.80,1944.96,2.38,188.77,9.22,13.40,11.64
1945.01,13.49,0.64,0.94,17.80,1945.04,2.37,194.39,9.27,13.55,11.96
1945.02,13.94,0.65,0.95,17.80,1945.12,2.36,200.88,9.32,13.69,12.34
1945.03,13.93,0.65,0.96,17.80,1945.21,2.34,200.73,9.37,13.83,12.32
1945.04,14.28,0.65,0.97,17.80,1945.29,2.33,205.78,9.37,14.03,12.63
1945.05,14.82,0.65,0.99,17.90,1945.37,2.31,212.36,9.31,14.14,13.04
1945.06,15.09,0.65,1.00,18.10,1945.46,2.30,213.84,9.21,14.17,13.13
1945.07,14.78,0.65,1.00,18.10,1945.54,2.28,209.45,9.26,14.12,12.87
1945.08,14.83,0.66,0.99,18.10,1945.62,2.27,210.16,9.31,14.08,12.92
1945.09,15.84,0.66,0.99,18.10,1945.71,2.25,224.47,9.35,14.03,13.80
1945.1,16.50,0.66,0.98,18.10,1945.79,2.24,233.83,9.35,13.89,14.37
1945.11,17.04,0.66,0.97,18.10,1945.87,2.22,241.48,9.35,13.75,14.85
1945.12,17.33,0.66,0.96,18.20,1945.96,2.21,244.24,9.30,13.53,15.02
1946.01,18.02,0.67,0.94,18.20,1946.04,2.19,253.96,9.40,13.25,15.62
1946.02,18.07,0.67,0.92,18.10,1946.12,2.20,256.07,9.54,13.04,15.76
1946.03,17.53,0.68,0.90,18.30,1946.21,2.20,245.71,9.53,12.61,15.13
1946.04,18.66,0.68,0.88,18.40,1946.29,2.21,260.12,9.48,12.27,16.04
1946.05,18.70,0.68,0.86,18.50,1946.37,2.21,259.27,9.43,11.92,16.01
1946.06,18.58,0.68,0.84,18.70,1946.46,2.22,254.85,9.33,11.52,15.77
1946.07,18.05,0.68,0.86,19.80,1946.54,2.22,233.83,8.85,11.10,14.51
1946.08,17.70,0.69,0.87,20.20,1946.62,2.23,224.75,8.72,11.09,13.98
1946.09,15.09,0.69,0.89,20.40,1946.71,2.23,189.73,8.68,11.19,11.84
1946.1,14.75,0.70,0.95,20.80,1946.79,2.24,181.89,8.59,11.67,11.39
1946.11,14.69,0.70,1.00,21.30,1946.87,2.24,176.90,8.47,12.08,11.11
1946.12,15.13,0.71,1.06,21.50,1946.96,2.25,180.50,8.47,12.65,11.37
